"","D-Sas4_1","D-Sas4_2","D-Sas4_3","D-Ssas6_1","D-Ssas6_2","D-Ssas6_3","SakOE_1","SakOE_2","SakOE_3","w67WT_1","w67WT_2","w67WT_3","OregonRWT_1","OregonRWT_2","OregonRWT_3"
"1636954_at",8.186901229,8.162914304,8.47269564,8.988890348,8.683947731,8.953112689,8.570960822,8.460668211,8.438934042,8.057180689,7.857931345,8.178170818,8.112371546,8.436941922,8.00537805
"1626901_at",5.027392284,5.504419108,5.222134391,4.624889999,4.250762289,4.92261679,4.799392906,4.511178889,4.347561215,4.910621902,5.494965899,5.228324967,5.037222254,4.655332333,5.342061471
"1628594_at",6.586969967,6.742077588,6.766648838,6.410725964,6.357928615,6.168620072,6.020802269,5.865982745,6.122826576,6.586044117,6.480120364,7.051264294,6.352747598,6.427456555,6.09939499
"1628948_a_at",4.165224523,4.312899155,4.358646291,4.361091391,4.269724851,4.345180707,4.116416326,4.588629509,4.539727325,4.402584931,4.233819605,4.452045185,3.711134288,3.731900787,3.707860731
"1626031_at",3.353612261,2.614985608,3.052178665,3.079061852,3.662081914,3.008198454,2.977471862,3.209587061,4.231643289,2.787067885,2.748430988,2.747667473,2.807864321,3.090552555,2.663131121
"1631072_at",3.698267456,4.452991991,4.579995154,3.873149875,3.595649828,4.051906025,4.046058805,3.900958384,3.867277597,4.634568766,4.407267466,4.39229122,3.915586482,3.924300989,4.488652793
"1631420_at",2.844890003,2.569239543,2.562106467,2.806892949,2.871871764,2.756282345,2.919376229,2.922666199,2.922666199,2.710473975,2.572484366,2.578416194,2.731270153,2.681157511,2.681157511
"1632637_at",7.81090753,7.884380374,7.967225237,7.604379929,7.250610369,7.356296822,7.574185973,7.407873286,7.646612526,7.941286848,7.765387705,8.125658933,7.545219497,7.690195571,7.556028256
"1624377_s_at",6.966946497,6.495317227,6.308723677,5.94963606,5.836341454,5.827144522,5.812709654,5.821485341,5.996537886,6.34496222,5.819659666,5.797049232,4.958064313,5.299840759,5.48591444
"1631173_at",3.374452366,3.166359088,3.335665691,3.006870978,3.042794205,3.123574184,3.795227849,3.836362386,4.085505356,3.181193197,3.168153696,3.181193197,3.757224463,3.72072247,3.68806087
"1637359_at",10.05197751,10.09602686,10.05654227,10.0174339,9.999595604,10.22102915,10.57703507,10.35104263,10.46175391,9.697432959,9.873216962,9.822729321,9.970871995,9.916742766,9.842925688
"1623724_at",8.83880852,8.806960056,8.506688038,8.92192028,9.145323804,9.140457715,9.176437392,9.07774958,9.028642941,8.615739446,8.625182289,8.651305501,8.545967079,8.617628241,8.584403802
"1625125_at",5.246416128,5.407350768,5.39232216,5.154175018,5.191766648,5.081065367,5.509761651,5.656113376,5.455496499,5.213316089,5.258630158,5.485528166,5.287176451,5.22539262,5.056962595
"1637184_at",6.62718355,6.708580279,6.894124999,6.51582336,6.529157152,6.421529113,6.218868431,6.490406124,6.464671564,6.778902479,6.051868441,6.577351521,6.268603683,6.651841838,6.404256763
"1638618_a_at",5.842402968,5.947161738,5.945440488,5.767402744,5.801436855,5.764230741,5.603760588,5.614694844,5.617752376,5.863126701,5.872612411,5.90453037,5.908768898,5.998431254,5.974443511
"1638010_at",2.282253394,2.282722238,2.679238734,2.763898411,2.37285504,2.36657385,2.305067402,2.344724323,2.370165735,2.26603241,2.218852904,2.388677898,2.870184327,2.901834155,2.860587497
"1628586_at",3.29427364,3.29427364,3.292983042,3.725373414,3.780504731,3.966754889,3.96455085,3.659982899,3.495314318,3.29427364,3.31556451,3.29427364,4.146708535,4.208281893,4.140905229
"1634543_at",5.812525199,6.067060285,5.998691908,6.065147773,5.919144305,6.140626074,5.854384367,5.65998857,5.504515717,5.770973094,5.550395925,6.19383979,6.105329373,5.779182539,5.767172708
"1633367_at",5.133064025,5.151142561,5.404612982,4.7461839,4.895396987,5.041562504,5.187709758,5.23420532,5.571910417,5.195800558,4.932095527,5.431522407,4.689417913,5.384321673,4.922491622
"1636219_at",8.804128599,8.28923752,8.658954392,8.488423643,8.381357081,8.239053911,8.361510626,8.682093855,8.720619469,8.700217589,8.303269137,8.501360462,8.61464732,8.783943891,8.544782851
"1634351_at",9.841348983,8.901587989,8.9014383,9.093634499,9.293208218,9.021862692,9.357860835,9.644917151,9.787240919,9.340830338,9.043660246,9.057017831,9.251337344,9.448463007,9.45391326
"1628495_at",6.589334547,6.70702919,6.828469302,5.655292278,5.787208481,5.730536916,6.050859015,6.201256608,6.342185485,6.311434095,6.314776671,6.896087975,5.748194727,6.199400153,6.036704956
"1630142_at",5.356536433,5.323803725,5.450468282,4.769792163,4.881623945,4.890126951,4.823790883,4.81614445,4.910421039,5.464036703,5.412623332,5.237500693,5.632261377,5.442442948,5.445195426
"1632097_at",6.270675977,6.419678212,6.313593414,6.859326246,6.232820392,6.835204262,6.46780527,6.314487888,5.892640141,6.478502218,6.655984088,6.622961789,6.338666241,6.38617515,6.430787659
"1628962_at",6.4982563,6.422205476,6.418003439,6.379573662,6.111096077,6.53747004,6.19122747,6.376811293,6.087188828,6.457828938,6.584628585,6.553962137,6.282424609,6.41153857,6.42320673
"1625297_at",5.388168724,5.612538908,5.63859476,5.213173405,5.439730179,5.32958039,5.266830889,5.50939949,5.630971323,5.34991947,5.408374726,5.613972528,5.048032803,5.200725778,5.406985776
"1634771_a_at",9.4767079,9.410671007,9.516978109,9.789014584,9.537608247,9.267627945,8.88996655,9.00800952,9.02376392,9.379844656,9.138005142,9.430785677,9.116751827,9.397515058,8.939999168
"1625333_at",5.980071988,6.088656303,6.306576763,5.814621479,5.845210828,6.284503072,6.117975896,6.211476839,6.18638364,5.886940364,6.207461374,6.099868231,6.041977343,5.820847022,5.976315002
"1627148_at",10.46656889,10.39729501,10.50741367,10.17189614,10.258421,10.20402529,9.915024386,10.09582319,10.01219573,10.41444132,10.24198951,10.3923089,10.26368452,10.26165905,10.37596192
"1633390_at",9.37780195,9.647852803,9.480147007,9.500687539,9.473277146,9.490613097,9.56162517,9.545320058,9.652263838,9.061391511,9.06734381,9.157968412,9.114914484,9.146947846,8.949438029
"1629623_at",7.575647046,7.576984856,7.694393348,7.262391494,7.22822111,7.320734063,7.266067902,7.512007365,7.283491816,7.537306011,7.667826799,7.553348445,7.318398122,7.37217967,7.336359393
"1638913_at",7.429936591,7.757667165,7.916838241,7.560148652,6.90143736,7.174930568,7.179309313,7.260012847,7.461355033,7.81766123,7.663715132,8.152368871,6.953641293,7.766573388,7.327754068
"1641400_at",8.448550446,8.509913558,8.520173946,8.234796625,8.063184362,8.129228884,8.17595279,8.345773404,8.338679499,8.394342679,8.34534755,8.390511427,8.054370571,8.290775401,8.019513022
"1633415_at",6.304142026,7.166430954,7.141973728,6.162366881,6.527852401,6.452867546,6.518958929,6.232849423,6.246901395,6.976198601,6.734268293,6.729378244,7.196215517,6.86789917,7.283167995
"1641147_s_at",8.433841549,8.877449941,8.747709237,8.224234588,8.167539975,8.350967931,8.031487358,8.304167625,8.220272327,8.52933152,8.670614297,8.721958977,8.454665373,8.445280264,8.447617267
"1630343_at",8.663897277,8.761700753,8.935535493,8.690079137,8.718033541,8.927823489,8.465813726,8.388484974,8.458292088,8.751777126,8.812710484,8.88965108,8.573754793,8.464430515,8.498173739
"1623566_at",6.518999272,6.525304824,6.713432313,6.352837877,6.417626174,6.391132808,6.320003631,6.254195567,6.205854006,6.623927515,6.652296411,6.61820764,6.764315923,6.667708021,6.609536058
"1640077_at",9.57209295,9.704212162,9.618497721,9.655141494,9.499217602,9.60148445,9.326535822,9.264046328,9.299292388,9.633828069,9.705578595,9.874737131,9.105255758,9.031147393,8.92829804
"1628815_at",8.96565619,8.991932432,9.094667954,9.029122873,8.999909806,9.104465644,8.787416007,8.761637787,8.723636177,9.092914278,9.087943454,9.047778531,9.053685791,8.694152837,8.558108599
"1635518_at",10.78084693,10.96569581,11.01094194,10.65084008,10.85760897,10.40599865,10.84876605,10.83436391,10.86209138,11.04159716,11.06720554,10.74191817,10.62519901,10.55286876,10.58441904
"1640470_s_at",10.32207285,10.3957448,10.45735599,10.07684901,10.05116503,10.0463939,10.1839714,10.002247,10.0169171,10.24438966,10.1954884,10.42955627,10.09840533,9.964057234,9.95196994
"1639722_s_at",7.95150372,8.118446833,8.101284951,8.078104626,7.815332264,8.209901371,7.904325273,7.705373584,7.704397585,8.26988643,8.292663142,8.267133134,7.948749765,7.930590467,8.057705428
"1635747_at",4.753929487,5.141170994,5.197814531,4.786366894,4.289605923,4.831433553,4.791221911,4.946176288,4.824020249,4.448167457,4.840098262,5.282992876,4.642692818,5.047363838,4.866739762
"1633359_a_at",3.476219632,3.476219632,3.508707409,4.090904776,4.326258625,4.089888105,3.491273543,3.836615358,3.879783955,3.481083768,3.947331614,3.164627313,3.392703998,3.428808739,3.523464078
"1638509_at",7.610429316,7.980140329,7.904752716,7.719491947,7.589747566,7.698709581,7.774127131,7.514506043,7.431903617,7.930930317,7.956933578,7.796631669,7.509752766,7.626994049,7.750992235
"1638048_at",2.48416312,2.512795241,2.690947209,2.784264457,2.743367439,2.860361024,2.77651462,2.777495979,2.774424443,2.478608091,2.758543189,2.495233369,2.420896091,2.420896091,2.435184043
"1626045_at",4.324035631,5.689256103,5.224785854,7.114145157,6.855014022,7.147804053,6.837698885,6.901239215,6.86697909,6.503101096,6.439729806,6.943803532,6.663049207,6.406876736,6.724254863
"1629478_at",9.871484403,9.968231999,9.608460212,10.34996304,10.31373468,10.3563417,9.838436597,9.863996079,9.871316039,10.44674932,10.44027661,10.39597686,10.29071945,10.3566875,10.44143959
"1636925_at",5.195697191,4.885377518,4.771068422,5.230088055,5.326346239,5.174237702,4.658634987,4.659760472,4.662743839,4.831777211,4.84365948,4.828874635,4.615349252,4.619625823,4.466182401
"1624470_at",8.541363175,8.705654765,8.679277986,8.08306485,8.164724354,8.099605651,8.398849855,8.26115129,8.314906264,8.639566148,8.632960056,8.72447625,8.42595623,8.508723715,8.559509313
"1639286_s_at",2.860777623,2.851637865,2.851637865,2.583732906,2.583732906,2.583732906,2.556369777,2.551544349,2.55347368,2.851637865,2.851637865,2.850969469,2.485036101,2.485036101,2.798857922
"1631299_s_at",5.201843564,5.177260559,5.307435916,5.512754518,5.347295702,5.246972428,4.592130725,4.592130725,4.592130725,5.201843564,5.078270934,5.201843564,5.088396651,4.858883352,5.043218595
"1628254_at",7.336894058,7.616118317,7.517237931,7.093068584,7.139241016,7.211507932,7.369207253,7.159969789,7.340331303,7.459715157,7.610895004,7.439391581,7.149875482,7.079822648,7.364063454
"1632694_at",7.389633588,7.697193095,7.501461916,7.311376836,7.226666194,7.525716668,7.275005037,6.993244415,6.970801299,7.424587416,7.187311451,7.597862188,7.786406118,7.374258147,7.728973777
"1638906_at",4.978162667,4.928053415,4.981180032,4.867445285,4.854192659,4.924500515,4.346060876,4.506784011,4.5512429,5.074871916,4.987318259,5.076490444,4.612289045,4.923602224,4.691673821
"1627300_at",2.84772213,2.847798918,2.847798918,2.609597138,2.771061841,2.609597138,2.313012693,2.322222094,2.322222094,2.847798918,2.847798918,2.872663944,2.615351797,2.615351797,2.614629689
"1636837_at",9.642732912,9.61532143,9.72307378,9.698580847,9.633182296,9.653724438,9.01634341,9.145846272,9.000268438,9.619827048,9.546428092,9.686113868,9.573489143,9.506814526,9.591453287
"1633138_at",4.900019153,4.990934683,5.342797777,5.407526086,5.420106757,5.462928118,4.882817211,5.058786919,4.896938459,4.965784738,4.988668645,5.099324672,5.508466976,5.139711733,5.173008283
"1623104_at",5.323923175,5.495169019,5.323923175,5.479755813,5.379023212,5.383655555,5.050776191,5.043018432,5.05090557,5.297516338,5.297031594,5.463622182,5.235008998,5.227952212,5.188000693
"1627275_at",4.91921826,4.495643192,4.59903864,5.168744832,4.807763857,4.955545757,3.985742724,4.450662506,4.149100836,4.605822993,4.449055823,4.867484711,4.395106361,4.145350991,4.392267312
"1624717_s_at",6.328792692,5.931657961,6.632127959,6.690505102,6.588192818,6.489206748,6.236555772,6.583377439,6.526719502,6.661871221,6.30897238,6.363911714,6.268977185,6.316092178,6.271572309
"1626456_at",11.40593236,10.70418085,11.0926903,11.49644821,11.49318688,11.23800665,11.44748015,11.59243063,11.45097298,11.31350551,10.81122555,10.86340064,10.87279466,11.15424399,10.9827504
"1641037_at",5.570077244,5.606577717,5.68587227,5.29002504,5.221012719,5.59555248,5.721020898,5.630549627,5.835153597,5.450249847,5.504533819,5.128206004,5.37272438,5.810327965,5.660860679
"1630005_at",11.80375369,11.82128497,11.67775173,12.08916552,12.26378288,11.95773497,11.9521782,11.93836837,12.0557801,12.02650167,12.09130317,11.88908675,11.17521551,11.51983798,11.43739168
"1624043_at",5.74435158,5.711741554,5.748473655,6.054062303,5.996829291,6.037412565,5.025590682,5.025069478,5.010724268,5.74435158,5.74435158,5.74435158,5.718255235,5.718255235,5.695903059
"1631473_at",3.243721686,3.243721686,3.243721686,2.913991509,2.913991509,2.913991509,3.106285907,3.101062054,3.101062054,3.243721686,3.243721686,3.243721686,2.797438093,2.79757328,2.796106373
"1631962_at",2.802986487,2.513395037,2.287286354,2.355942309,2.355942309,2.431685443,2.19409473,2.180955343,2.19409473,2.539185945,2.524349701,2.513395037,2.351866848,2.351866848,2.351866848
"1636632_at",6.110845751,6.542787588,6.271663528,6.58539926,6.53118854,6.675614588,5.900674127,5.803666743,5.780800869,6.374719824,6.642321266,6.157201288,6.774714482,6.489654261,6.575868872
"1630341_at",10.28515533,10.34911694,10.39451464,10.00542979,9.874427894,10.03982072,10.02455522,9.980548657,10.0653864,10.3081428,10.30855346,10.3876798,10.20752514,10.20175702,10.08185728
"1639752_at",7.900864005,8.134079655,8.002321402,7.91485338,8.206712601,7.604573642,7.786772779,7.647586224,7.556374674,7.614179843,7.811882351,7.758278883,7.76344553,7.506047481,7.525611152
"1641267_at",9.233379318,9.272336334,9.305640633,9.177391679,9.211043853,9.263239602,9.047986388,8.917157735,8.87469739,9.277014066,9.405800928,9.375009796,8.86063775,8.883529003,8.834333061
"1626780_s_at",5.473751146,5.867134527,5.825712995,5.598412838,4.993156336,5.662296105,5.212069269,5.345516953,4.808865096,5.822185098,5.854386304,5.876693474,5.669108229,5.338989179,5.589667826
"1633232_at",8.409105345,8.250700009,8.368547483,8.070511189,8.282685854,8.030451962,8.672463768,8.7816727,8.619072164,8.405181864,8.119821837,8.271533783,7.927831151,8.264345855,7.985339699
"1629410_at",5.255457035,5.247386919,5.707214041,6.081538212,5.684108098,5.867812456,5.707349814,5.518591676,5.032588038,6.887064132,6.953339911,6.847724845,5.526647782,5.125920176,4.972585249
"1634079_at",3.411338082,2.501450578,3.487438104,3.610590275,3.457954078,3.241989209,3.619733242,3.546471077,3.353116189,3.113942464,2.95708576,2.649899343,2.923080065,3.246436468,3.177552438
"1640091_at",5.79095653,5.995815904,5.970075283,5.694920995,5.591382286,5.531828724,5.400215032,5.86899378,5.400006096,5.944091298,5.771507544,6.184242632,5.378673581,5.269794256,5.436826492
"1630742_at",2.317015772,2.729936979,2.192734943,2.419197715,2.512870722,2.365332249,2.402786904,2.717485342,3.137327964,2.187864069,2.18944082,2.201025361,2.331841864,2.361977272,2.266842063
"1626688_at",6.1612389,5.611876719,5.682394219,5.569349135,5.757221517,5.659218098,5.60274758,5.6077788,5.603630807,6.155861712,5.951992237,6.177975657,5.514166076,5.512281763,5.464710321
"1625057_at",3.744706178,3.774612201,4.519613259,3.998111664,3.750405954,3.704844958,3.533013263,3.747799927,3.760595998,3.997377503,3.487465942,4.402561988,3.480052315,3.869580612,3.360003425
"1630570_at",5.08112372,4.468581351,5.206990479,5.018517348,5.479463029,4.851287224,4.576802087,4.92160068,5.036060068,5.22871651,5.040255799,4.883835179,4.468789489,4.476086459,3.892436779
"1634788_at",7.748613329,7.03352055,7.040477846,6.863914971,7.154539421,7.105383636,6.874539157,6.875018183,7.299304211,7.143890175,6.661325141,7.041100711,6.751159447,6.822449741,6.865276889
"1625471_s_at",7.919193651,7.217272071,7.713933427,7.71536967,8.05120998,7.416131736,7.722631751,8.067251436,8.291205905,7.545924571,7.155766061,7.377279533,7.951712316,7.896544581,7.929272845
"1635376_at",5.47695496,5.497630392,5.660302691,5.255654538,5.322188571,5.093733895,4.621144588,5.283332,5.276746977,5.553574025,5.627604391,5.769981639,4.95726636,5.237246904,4.853816304
"1641364_at",9.426178577,8.912981019,9.368865277,9.500009118,9.228107555,8.862309395,8.837412962,8.994999411,8.988991322,9.016303892,8.574319224,9.28224638,8.804485354,9.09018536,8.707126843
"1633764_a_at",3.764610214,3.549781208,3.584416721,3.155870503,3.217129533,3.204071886,2.740405107,2.708857983,2.423181652,3.548230919,3.548230919,3.548015205,4.164159721,4.16175955,4.162561372
"1623961_at",5.992125723,3.214924396,3.723091678,2.763753732,3.388980738,2.895197555,3.196380274,3.555790033,4.540660475,3.927642405,3.799060356,3.710118178,3.555155806,3.308601377,3.615023597
"1640154_at",6.273971061,6.121887375,6.238542034,5.701515063,5.718682983,5.633710247,5.353985615,5.44264343,5.642466722,6.128970185,5.709722513,6.146981423,5.77744038,5.787966462,5.557141311
"1629227_at",8.127716453,8.515750689,8.208473591,7.883775099,7.945474576,7.856349153,7.804710472,7.609008207,7.8462214,8.023628141,7.871986866,8.171990803,7.922887196,7.809083425,7.770514851
"1628853_at",6.345063675,6.546406905,6.171784637,5.992164775,5.987446772,6.053666807,6.025567461,6.206102544,6.191566015,6.084999442,6.267124958,6.3376499,6.359331278,6.36704882,6.148658391
"1625621_s_at",3.72803171,3.057421029,3.201705431,2.913214405,3.302473548,2.846289352,3.31662867,3.432237978,3.679624045,3.434840193,3.265982462,3.37384171,3.416086858,3.341773966,3.411316599
"1623374_a_at",11.11413913,11.12989434,11.04703303,10.90806939,11.30367257,10.75713808,10.72372653,10.93851348,11.1807603,11.15140053,10.9756235,10.39984067,10.94923651,10.88013896,11.10068668
"1636203_at",7.898938624,8.485930057,8.292411484,7.95683817,8.256336246,8.010363267,8.33887347,8.322662109,8.365556742,8.272336493,8.303456933,8.396262468,8.285119403,8.303920616,7.832591236
"1627400_a_at",3.737104536,3.785607259,3.743474731,3.99721042,4.027456608,3.996383224,4.292716948,4.292716948,4.432312735,3.785607259,3.820774899,3.861856652,3.704156389,4.121321568,3.814460483
